,lons,lats,temperature,topo,rural,urban
0,6.050193121223323,53.999975743125596,15.592194,0.0,0.0,0.0
1,6.09925670727393,53.99784224678132,15.639069,0.0,0.0,0.0
2,6.148315527768372,53.99569180472768,15.701569,0.0,0.0,0.0
3,6.19736954678217,53.99352441792653,15.779694,0.0,0.0,0.0
4,6.2464187279786705,53.991340087470455,15.873444,0.0,0.0,0.0
5,6.27321778738442,53.998570440079654,15.904694,0.0,0.0,0.0
6,6.29546303544707,53.98913881429613,15.967194,0.0,0.0,0.0
7,6.322276259385088,53.996359319561385,15.990631,0.0,0.0,0.0
8,6.3445024328392865,53.98692059947914,16.045319,0.0,0.0,0.0
9,6.3713297948415,53.99413124847812,16.053131,0.0,0.0,0.0
10,6.393536884374736,53.98468544401667,16.107819,0.0,0.0,0.0
11,6.420378357503543,53.99188622798114,16.115631,0.0,0.0,0.0
12,6.4425663536469235,53.98243334897939,16.178131,0.0,0.0,0.0
13,6.469421911368598,53.98962425902405,16.201569,0.0,0.0,0.0
14,6.491590805014861,53.98016431534889,16.279694,0.0,0.0,0.0
15,6.518460420278117,53.987345342734535,16.303131,0.0,0.0,0.0
16,6.540610202136311,53.977878344195894,16.381256,0.0,0.0,0.0
17,6.567493848246615,53.98504948005517,16.412506,0.0,0.0,0.0
18,6.589624509271202,53.97557543653869,16.482819,0.0,0.0,0.0
19,6.616522159201283,53.98273667218861,16.498444,0.0,0.0,0.0
20,6.618762206960996,53.999088578776956,16.443756,0.0,0.0,0.0
21,6.667801576929815,53.99675792300952,16.467194,0.0,0.0,0.0
22,6.6386336902322585,53.97325559349058,16.537506,0.0,0.0,0.0
23,6.6655453171065435,53.980406920075474,16.514069,0.0,0.0,0.0
24,6.6876377093384995,53.9709188160076,16.514069,0.0,0.0,0.0
25,6.7145632860214155,53.97806022487752,16.459381,0.0,0.0,0.0
26,6.716835753729758,53.99441031641429,16.435944,0.0,0.0,0.0
27,6.765864701200435,53.99204576015072,16.396881,0.0,0.0,0.0
28,6.736636530382041,53.96856510524614,16.451569,0.0,0.0,0.0
29,6.763576029947288,53.97569658758292,16.428131,0.0,0.0,0.0
30,6.7856301178088065,53.96619446216617,16.490631,0.0,0.0,0.0
31,6.812583512941546,53.97331600933248,16.537506,0.0,0.0,0.0
32,6.841868019667377,53.99678164197699,16.529694,0.0,0.0,0.0
33,6.814888383511064,53.9896642551946,16.482819,0.0,0.0,0.0
34,6.792830442015253,53.9991730970078,16.396881,0.0,0.0,0.0
35,6.863906764598596,53.98726580271307,16.662506,0.0,0.0,0.0
36,6.834618435384962,53.96380688790684,16.654694,0.0,0.0,0.0
37,6.861585699108814,53.97091849113137,16.740631,0.0,0.0,0.0
38,6.883601447598359,53.96140238348248,16.857819,0.0,0.0,0.0
39,6.910582552572497,53.96850403416872,16.912506,0.0,0.0,0.0
40,6.939927153872572,53.99194786415571,16.896881,0.0,0.0,0.0
41,6.91291980867946,53.98485040367819,16.857819,0.0,0.0,0.0
42,6.89090026904623,53.9943732306536,16.748444,0.0,0.0,0.0
43,6.961927479672523,53.98241805928804,16.951569,0.0,0.0,0.0
44,6.932579118341371,53.95898095003903,16.982819,0.0,0.0,0.0
45,6.959574037404281,53.96607263942843,16.990631,0.0,0.0,0.0
46,6.981551412080329,53.95654258856742,17.037506,0.0,0.0,0.0
47,5.404311668715199,53.97671529714684,14.670319,0.0,0.0,0.0
48,5.430828183996931,53.98410946721113,14.701569,0.0,0.0,0.0
49,5.453367903220746,53.9748060369628,14.764069,0.0,0.0,0.0
50,5.37598655479572,53.952932343775736,14.670319,0.0,0.0,0.0
51,5.347697926344205,53.92914086733254,14.678131,0.0,0.0,0.0
52,5.374162249696049,53.936542454515084,14.709381,0.0,0.0,0.0
53,5.396692536952119,53.927252343083765,14.779694,0.0,0.0,0.0
54,5.423171434486789,53.934644285497605,14.810944,0.0,0.0,0.0
55,5.451516946144614,53.958421687111766,14.803131,0.0,0.0,0.0
56,5.425011966704677,53.95103346085481,14.771881,0.0,0.0,0.0
57,5.402476957387155,53.96033022950425,14.701569,0.0,0.0,0.0
58,5.474033136221722,53.94911767023444,14.865631,0.0,0.0,0.0
59,5.445682933786812,53.92534692764172,14.881256,0.0,0.0,0.0
60,5.472176380372883,53.932729216189514,14.912506,0.0,0.0,0.0
61,5.494669081194438,53.92342462193031,14.990631,0.0,0.0,0.0
62,5.319445727074809,53.90534088361342,14.685944,0.0,0.0,0.0
63,5.291229900399713,53.88153240802788,14.701569,0.0,0.0,0.0
64,5.31764216519934,53.888941354935916,14.732819,0.0,0.0,0.0
65,5.34016297155831,53.8796645452129,14.810944,0.0,0.0,0.0
66,5.263050390032728,53.857715456318346,14.725006,0.0,0.0,0.0
67,5.234907139592401,53.833890043882285,14.756256,0.0,0.0,0.0
68,5.26126747918798,53.84130629340629,14.764069,0.0,0.0,0.0
69,5.283778756259315,53.83204276818139,14.850006,0.0,0.0,0.0
70,5.3101536591340395,53.83944943167332,14.881256,0.0,0.0,0.0
71,5.33835357491137,53.86326090093556,14.857819,0.0,0.0,0.0
72,5.311952723263504,53.85585789634331,14.826569,0.0,0.0,0.0
73,5.289436675604978,53.86512806160177,14.748444,0.0,0.0,0.0
74,5.360850928807051,53.853983494807295,14.943756,0.0,0.0,0.0
75,5.332646273525917,53.830178667417336,14.967194,0.0,0.0,0.0
76,5.3590357147752465,53.837575735761355,14.998444,0.0,0.0,0.0
77,5.381509655997882,53.82829774241721,15.092194,0.0,0.0,0.0
78,5.40791361029151,53.83568520665274,15.123444,0.0,0.0,0.0
79,5.436174879384861,53.85947602851591,15.092194,0.0,0.0,0.0
80,5.409744970924606,53.85209225250029,15.060944,0.0,0.0,0.0
81,5.387266321587501,53.861376889592734,14.975006,0.0,0.0,0.0
82,5.464472505150807,53.88325831977255,15.068756,0.0,0.0,0.0
83,5.49280654356862,53.90703206463728,15.037506,0.0,0.0,0.0
84,5.466324627322714,53.899655707859104,15.014069,0.0,0.0,0.0
85,5.4438365980960235,53.90895364543252,14.935944,0.0,0.0,0.0
86,5.417369202693564,53.90156764051897,14.904694,0.0,0.0,0.0
87,5.389091886415408,53.87777982429769,14.920319,0.0,0.0,0.0
88,5.415533263898267,53.88516953137301,14.951569,0.0,0.0,0.0
89,5.4380166093360955,53.87587824612971,15.037506,0.0,0.0,0.0
90,5.36658980525277,53.88706387677598,14.842194,0.0,0.0,0.0
91,5.394862406299471,53.9108583434497,14.826569,0.0,0.0,0.0
92,5.368409557308313,53.90346269935658,14.795319,0.0,0.0,0.0
93,5.345884004466615,53.91274615774369,14.717194,0.0,0.0,0.0
94,5.515275795166655,53.89772690242157,15.115631,0.0,0.0,0.0
95,5.486937104157511,53.87395981167033,15.146881,0.0,0.0,0.0
96,5.513407493099336,53.88133024277442,15.170319,0.0,0.0,0.0
97,5.535853335300557,53.87202452177808,15.240631,0.0,0.0,0.0
98,5.45863481373479,53.85018417040943,15.178131,0.0,0.0,0.0
99,5.4303688675749395,53.82639999410967,15.209381,0.0,0.0,0.0
100,5.456787309947266,53.83377784515231,15.240631,0.0,0.0,0.0
101,5.479223872883002,53.82448542335789,15.318756,0.0,0.0,0.0
102,5.505656777896538,53.831853652283534,15.342194,0.0,0.0,0.0
103,5.533979285721922,53.855623760748486,15.295319,0.0,0.0,0.0
104,5.5075204214661495,53.848259249358186,15.279694,0.0,0.0,0.0
105,5.485079212824375,53.85755831856996,15.201569,0.0,0.0,0.0
106,5.556401758390353,53.84631749036109,15.365631,0.0,0.0,0.0
107,5.5280746359483555,53.82255403107904,15.420319,0.0,0.0,0.0
108,5.5545219785309445,53.829912628831586,15.428131,0.0,0.0,0.0
109,5.5769211213424486,53.8206058181845,15.506256,0.0,0.0,0.0
110,5.206800092878341,53.81005618640556,14.787506,0.0,0.0,0.0
111,5.1787291936409,53.78621389920742,14.826569,0.0,0.0,0.0
112,5.205037741284751,53.79363739447565,14.842194,0.0,0.0,0.0
113,5.2275394411403004,53.784387136475,14.912506,0.0,0.0,0.0
114,5.150694385833031,53.76236319796026,14.850006,0.0,0.0,0.0
115,5.122695613271737,53.73850409795249,14.873444,0.0,0.0,0.0
116,5.148952502051417,53.74593478234259,14.904694,0.0,0.0,0.0
117,5.171444577303583,53.73669777418823,14.982819,0.0,0.0,0.0
118,5.197716017316004,53.74411893092758,15.006256,0.0,0.0,0.0
119,5.2257712367144205,53.767964218545536,14.975006,0.0,0.0,0.0
120,5.199473980803704,53.76054666394391,14.951569,0.0,0.0,0.0
121,5.176977087426925,53.76979029478944,14.873444,0.0,0.0,0.0
122,5.248249561010912,53.75871335433179,15.053131,0.0,0.0,0.0
123,5.220189554386027,53.73487469127824,15.092194,0.0,0.0,0.0
124,5.246475521100591,53.742286311274796,15.115631,0.0,0.0,0.0
125,5.268930509377107,53.73303485003751,15.201569,0.0,0.0,0.0
126,5.094732820043102,53.71463661480183,14.896881,0.0,0.0,0.0
127,5.066805950098826,53.69076076374914,14.920319,0.0,0.0,0.0
128,5.093011313024606,53.69819858087807,14.943756,0.0,0.0,0.0
129,5.115493716785034,53.688974805120075,15.029694,0.0,0.0,0.0
130,5.038914947646272,53.66687656037426,14.928131,0.0,0.0,0.0
131,5.011059756759822,53.64298401986581,14.943756,0.0,0.0,0.0
132,5.037213726713945,53.65042891359992,14.975006,0.0,0.0,0.0
133,5.059686412580607,53.6412183527015,15.060944,0.0,0.0,0.0
134,5.085854920717038,53.64865377685453,15.100006,0.0,0.0,0.0
135,5.113766339370185,53.67253263494654,15.084381,0.0,0.0,0.0
136,5.087572148027034,53.66510075666755,15.045319,0.0,0.0,0.0
137,5.065094597514826,53.67431792274723,14.959381,0.0,0.0,0.0
138,5.1362254446018465,53.66330824318206,15.178131,0.0,0.0,0.0
139,5.108309191937546,53.6394359921894,15.193756,0.0,0.0,0.0
140,5.134492214105679,53.64686193768631,15.240631,0.0,0.0,0.0
141,5.156928060087496,53.637636939102165,15.334381,0.0,0.0,0.0
142,5.183125571690406,53.64505339702578,15.373444,0.0,0.0,0.0
143,5.211098003580124,53.66891190376434,15.342194,0.0,0.0,0.0
144,5.1848748022610724,53.66149902067297,15.310944,0.0,0.0,0.0
145,5.16243415323271,53.67073062831919,15.217194,0.0,0.0,0.0
146,5.239106344769114,53.69276200426918,15.303131,0.0,0.0,0.0
147,5.267150650918996,53.71660368291795,15.264069,0.0,0.0,0.0
148,5.240875971191275,53.709197991605336,15.240631,0.0,0.0,0.0
149,5.218425750973745,53.71844283057946,15.146881,0.0,0.0,0.0
150,5.192165570039413,53.71102760815424,15.123444,0.0,0.0,0.0
151,5.164177551993433,53.68717212026722,15.154694,0.0,0.0,0.0
152,5.190411980242284,53.69459093115539,15.185944,0.0,0.0,0.0
153,5.212857420810872,53.68535270996529,15.279694,0.0,0.0,0.0
154,5.14171362455956,53.6964031236779,15.060944,0.0,0.0,0.0
155,5.169696831844784,53.720265227415894,15.037506,0.0,0.0,0.0
156,5.143451174582359,53.712840482806435,15.006256,0.0,0.0,0.0
157,5.1209639293038345,53.72207087252829,14.928131,0.0,0.0,0.0
158,5.28958234265795,53.70735163411122,15.365631,0.0,0.0,0.0
159,5.26153328759204,53.683516575119604,15.396881,0.0,0.0,0.0
160,5.287796682917352,53.690916343804865,15.435944,0.0,0.0,0.0
161,5.310205117514671,53.68166371656822,15.537506,0.0,0.0,0.0
162,5.233520185843413,53.65967309010376,15.435944,0.0,0.0,0.0
163,5.205542981574692,53.63582119430978,15.467194,0.0,0.0,0.0
164,5.2317549584302965,53.64322815563771,15.506256,0.0,0.0,0.0
165,5.254153921729517,53.63398875863268,15.600006,0.0,0.0,0.0
166,5.280380339123232,53.64138621446689,15.639069,0.0,0.0,0.0
167,5.308413673337269,53.66522430414949,15.607819,0.0,0.0,0.0
168,5.282161560203855,53.657830452178956,15.568756,0.0,0.0,0.0
169,5.259757855431364,53.667076462075556,15.467194,0.0,0.0,0.0
170,5.330798890199439,53.65597110786923,15.709381,0.0,0.0,0.0
171,5.302760845159893,53.632139632925416,15.740631,0.0,0.0,0.0
172,5.32900167876556,53.639527574246586,15.779694,0.0,0.0,0.0
173,5.3513637171343795,53.630273818023646,15.881256,0.0,0.0,0.0
174,5.377618942203098,53.63765223597957,15.928131,0.0,0.0,0.0
175,5.405713067280924,53.66146984299576,15.896881,0.0,0.0,0.0
176,5.379432140763065,53.65409505792971,15.857819,0.0,0.0,0.0
177,5.357065422454562,53.66335543081753,15.748444,0.0,0.0,0.0
178,5.4338431860056815,53.685278969953146,15.857819,0.0,0.0,0.0
179,5.462009353778064,53.70907960113224,15.810944,0.0,0.0,0.0
180,5.435676926071744,53.70171212416664,15.779694,0.0,0.0,0.0
181,5.413300883400041,53.710985743469905,15.670319,0.0,0.0,0.0
182,5.386982855359683,53.703608699518526,15.639069,0.0,0.0,0.0
183,5.358872875045297,53.67979413517839,15.670319,0.0,0.0,0.0
184,5.385165138766984,53.68717482577522,15.709381,0.0,0.0,0.0
185,5.4075365252953524,53.67790783178446,15.818756,0.0,0.0,0.0
186,5.336482959302781,53.6890539507218,15.568756,0.0,0.0,0.0
187,5.364588252469123,53.71287513848015,15.529694,0.0,0.0,0.0
188,5.338284649145223,53.705488536421356,15.498444,0.0,0.0,0.0
189,5.3158714966332115,53.714747785240704,15.396881,0.0,0.0,0.0
190,5.49021162624696,53.732871721090675,15.764069,0.0,0.0,0.0
191,5.518450058950375,53.756655314131336,15.717194,0.0,0.0,0.0
192,5.492065998918733,53.74929520207792,15.693756,0.0,0.0,0.0
193,5.469680679797193,53.758582085044374,15.592194,0.0,0.0,0.0
194,5.5467247076908,53.7804303647505,15.654694,0.0,0.0,0.0
195,5.575035628043427,53.80419685715449,15.584381,0.0,0.0,0.0
196,5.548599804458331,53.79684416708689,15.576569,0.0,0.0,0.0
197,5.526205257362523,53.80614433087075,15.490631,0.0,0.0,0.0
198,5.4997838434584,53.79878201538113,15.475006,0.0,0.0,0.0
199,5.471529324902775,53.775001458702015,15.521881,0.0,0.0,0.0
200,5.497924843018948,53.78236747776073,15.545319,0.0,0.0,0.0
201,5.5203147822787875,53.773073956466725,15.639069,0.0,0.0,0.0
202,5.449120732665661,53.78428779415397,15.428131,0.0,0.0,0.0
203,5.477370612159435,53.80807499147891,15.389069,0.0,0.0,0.0
204,5.450963633386493,53.80070305946955,15.365631,0.0,0.0,0.0
205,5.428531728451253,53.8099888380206,15.271881,0.0,0.0,0.0
206,5.402139209820539,53.80260729854768,15.248444,0.0,0.0,0.0
207,5.373945784285346,53.77880609914409,15.279694,0.0,0.0,0.0
208,5.400312412266783,53.78619131293417,15.310944,0.0,0.0,0.0
209,5.422739647202169,53.77691217321694,15.404694,0.0,0.0,0.0
210,5.34578853519628,53.75499641163492,15.310944,0.0,0.0,0.0
211,5.317667406550598,53.7311782513871,15.334381,0.0,0.0,0.0
212,5.3439823521966145,53.73857077096372,15.365631,0.0,0.0,0.0
213,5.366400210860515,53.729304896126884,15.467194,0.0,0.0,0.0
